_id,user_id,name,review_count,useful,average_stars,review_id,stars,useful_review,text,date,time
65ddcc66fa4711915dcb302f,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,s1MrpcQpdQEc75QjjUEA3Q,1,1,"I must be a glutton for punishment. I gave Larry's another chance and it actually became my ""go to"" place when I want a chicken cheesesteak...... until today.   Larry's gave me a serious case of food poisoning a few years back that left me sick and on a specialized diet for about a month.  Fast forward to today. I had a chicken cheesesteak for lunch, and I can feel the makings of another illness coming on.  Something is definitely not right abut this place.",2017-04-20,02:05:09
65ddcc66fa4711915dcb3030,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,ao1x4rgcGGcHrgmqvR6zig,3,0,"OK... not sure what all the negative reviews are about, but I like Jerk Hut.  Their food is your typical Jamaican cuisine.... I like their jerk chicken or jerk shrimp platters with cabbage and plantains, but the steamed fish is my absolute favorite!!!!!!!!!!!!!  Also, love the Dunns River wings.\n\nAnd of course, you have to have TING when you eat here!!!!!!!!!!!  Yum. I think I'll eat here this weekend.",2010-03-23,21:07:36
65ddcc66fa4711915dcb3031,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,efz-guAGhv3t-VbK1GKFgA,2,1,"This review is strictly for the delivery service.I used to teach in this area, and I ordered from this place weekly.  Sometimes I would have my students go down and pick up my orders for me when I was unable to leave the classroom.  Well, one of those times, I had my students pick up the order, I was supposed to get $10 back in change. I sent a note down with my students saying that his tip was $4.00 The delivery guy took it upon himself to pocket ALL of my change.  Mind you, I tip... and I tip NICELY, but I d-mn sure was not tipping him $14.00.  This made me angry, to know that he really thought he deserved that much money for coming around the corner and dropping off a cold box of pizza.  \n\nAs for the food, it's ok.  The pizza is good, when it's HOT. TWICE I ordered from them for my class pizza parties and it was delivered to me ICE COLD. They also make good strombolis and chicken cheesesteaks.  Not a TERRIBLE choice, if you MUST order from here, just count your change if you get delivery.",2016-09-22,18:03:27
65ddcc66fa4711915dcb3032,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,l77oQneNdxj4IUhusXqWGA,1,8,"I'm going to try to be as gentle as I can with this review.  I went to Total Serenity yesterday for a massage, and it was a horrific experience.  I'm trying to be gentle, because the woman who took care of me seemed to be somewhat nice. However, she has absolutely NO EXPERIENCE with professional massage. I get better backrubs from my 7 year old niece.\n\nI would have to agree with one of the other people who posted before me who said that the masseuse had no technique, just straight up and down rubs.  At first, I thought this was just her way of prepping or warming up my muscles. I kept thinking to myself,""Okay, NOW the real massage will begin!!"" LOL. Well, after saying that about 20-30 times, I knew this woman didn't know the first thing about a REAL massage. This made me mad, because my back and neck were full of stress knots.\n\nWell, the worst was yet to come.  She moved on to my legs and started doing some crazy technique that made me want to yell out in pain!!!  I get massages fairly often at other places, so I'm pretty sure she was doing it WRONG. Every person who ever massaged my calves and thighs did it in a relaxing way to get the kinks out.\n\nOn top of that, I think this woman had a BUTT FETISH!!!  LOL. I'm laughing right now, but I wasn't laughing yesterday.  As she massaged my thighs, she made sure to end each stroke with a handful of my butt.Each time, she stroked it slow and sensually, almost like she thought it was turning me on!  EWWW!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  I don't want that kind of massage from a woman!!!  It was sooo unbelievably uncomfortable.  \n\nI felt bad, because my bf gave me the massage as one of my birthday gifts, and instead of leaving the salon relaxed and refreshed, I felt even more tense and stressed from clenching my butt cheeks every time her hand grazed and caressed it. When it was over, I couldn't get to the exit FAST ENOUGH!! lol. To add insult to injury, she had the nerve to hand me an empty envelope, indicating that she was expecting to get a tip.  Well, I ended up tipping her a few dollars, because in the end, I usually DO tip people when I receive any kind of service. Trust me, I would have rather kept that money in my wallet. \n\nI understand that for some people, the butt massage is no big deal, but I would have preferred to be asked. Don't just grab it and HAVE AT IT without my permission. This experience has me so jaded, that I doubt I will ever go to a spa for a massage again. I'll stick to Massage Envy and places in the mall. They do a better job anyway and for much less money.\n\nOh, and forget about trying to get an appointment here. It took me two weeks to get mine, because no one answered the phone during business hours, and then when you leave a message, no one calls you back!\n\nDo yourself a favor, don't go to Total Serenity for a massage. I can't speak on their other services, but massages are definitely not their forte'.",2011-07-08,21:39:56
65ddcc66fa4711915dcb3033,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,7oXpAESkuAlgC4mVt_nOlg,3,0,"My bf took me to Fez for my birthday last year. Not bad.... we had chicken with olives. (Very tender!!!! )  It was dark as I-don't-know-what, inside the restaurant and I could BARELY see my menu!!!  I can tell you this, though.... I didn't eat everything that was brought out to me! \n\nI ate the bread and salad, but didn't care much for the vegetable cous-cous. I enjoyed my mint tea and pastries.... and loved that steamed  towels were brought out to us in between each course to clean your hands. \n\nWe also got a hookah. I took a few puffs and didn't think it was anything special, since I'm not a smoker. \n\nWould I go again? Not sure. The atmospohere was cool and fun, but the food was nothing special. Also the belly-dancer had clearly seen better days, and it was pretty annoying the way she lingered at my table until my bf tipped her. LOL",2010-02-06,21:17:49
65ddcc66fa4711915dcb3034,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,JZKTH_ltrayNaggxtzIm6g,3,1,"Not bad.  Not the BEST crabcake i've ever had, but certainly, very tasty.if I had never tasted a Maryland crab cake, maybe this place wouldn't have such big shoes to fill. I have to agree with the others, there is more filler than I'm accustomed to in my crabcakes.  I got a sandwich, and it came with chips and a pickle.  Not bad for $7.99.  \n\nI will DEFINITELY return because this place will do in a pinch when I can't get to Baltimore. Thank you to my friend in Delaware for turning me on to this place.",2016-07-21,01:39:40
65ddcc66fa4711915dcb3035,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,qvoWrYv1_CdKe6xME7OZQQ,3,2,"Funny... my bf and I have eaten at Jones twice,and I still can't remember what we had!! Granted, some time has passed, but still!!! LOL\n\nI do remember I thought Jones was really cute inside, had a cozy feel to it, and that we went for dinner. I'm guessing I went with something really safe, like the salmon, and it was probably just ok. When you eat out as often as I do, the food has to be SUPERIOR... or it's FORGOTTEN.   If it was terrible, my stomach would remember!!!!!!\n\nMental note to self.... hit Jones again and try the brunch.",2010-02-06,20:09:44
65ddcc66fa4711915dcb3037,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,9cPGBGiy7Yjq5jTTvK3NFw,1,6,"This will be my final update on Larry's. Found out that the chicken cheesesteak I ate gave me E.Coli food poisoning!!!!!!!!!!!!!!!!!!!!!!!!!!!  My fiance' was also sick.  I'm not sure if it was just a bad day for them or not, but I thought I should let everyone know. Larry's is obviously doing SOMETHING wrong! I will spare you the details on what I had to do to find out what was wrong with me from my doctor.  I have never been this sick before from something I ate.",2010-04-30,15:51:13
65ddcc66fa4711915dcb3038,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,GEmufFHkZxqMCMtuJh98SQ,1,0,"Just had a horrible lunch here. Ordered the Salmon Bento box. The servers brought everything in the wrong order, totally screwing up my meal. First they brought my salmon and mashed potatoes. Then they brought my asparagus. Then they brought my salad. Then they brought my soup. The salmon and potatoes were cold. The asparagus was on a dirty plate with hard egg yolk on it. The soup came about 10 minutes into the meal and tasted horrible.  The salad was the best part. \n\nI left the restaurant hungry and dissatisfied. Ended up having Chick Fil A for lunch.",2018-07-23,21:53:18
65ddcc66fa4711915dcb303a,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,d7X0QC6Bq_vlaOr4Pw6MZA,3,4,"They're having a rough time.  My fiance and I stopped in to try it out and they took forever to give us our order, and when they did it was wrong. We were kind of in a hurry and thought we could stop in and get a quick dinner. WRONG.  For starters, there were about 12 people working that night, and no one knew what to do.  There were 3 people cutting a pita wrap for the person in front of us. WHY?  Two of them could have been starting orders from the quickly forming line in back of us.  At the second station, there were about 3 people putting the fixins inside of the pita. Again,  too many people at one station, confusing each other.  There were 3 more people at the last station, bagging orders and then the manager rang up the order.\n\nSoooo... with all of these PEOPLE, why is it that when I got home, my chicken shawarma pita wasn't even in the bag??? So, we had to go allll the way back.  My fiance thought that maybe they just forgot it to put it in the bag, and it would be at the counter, but noooo, they actually stuck it in someone else's bag! We had to wait AGAIN for the sandwich to be made all over again.  Did I mention we were in a hurry? \n\nOverall, the food was ok. The sauces were pretty spicy, but that was a good thing. Double check your order before you leave, though.",2017-09-17,17:38:44
65ddcc66fa4711915dcb303d,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,PCmn7qpuGKKOzVlJEche3Q,1,5,"Just left Honey Grow and stopped at the condiment counter to get forks and sauces, and noticed one of their employees was on my heels.  At first I thought she was trying to get past me so I stepped aside.  When it became apparent she wasn't, I continued getting my sauces and forks. That's when it hit me. The drink machine is over here. She's trying to make sure I'm not taking a free drink.  Well... IDIOT, I didn't even have a CUP, so there was no need to stand so close to me that I could feel your breath on my back.\n\nManagers of Honey Grow... you have GOT to come up with a better form of security than this. If you are that protective over your soda machine, put it behind the counter. This was intrusive, insulting and annoying. I just spent $40 in your restaurant, but will never spend another penny there. Keep your soda.",2018-08-02,21:21:18
65ddcc66fa4711915dcb303e,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,ImQNTH38MfggOquD5jF2uA,2,2,"I was hoping to make Larry's my alternative cheesesteak place when I can't get to Allegro's, but that's just NOT GONNA HAPPEN.  Just ate there a few minutes ago, and my stomach is killing me!!!   Not sure why, really. My chicken cheesesteak wasn't TERRIBLE.... just kind of bland.  I had to keep putting salt and pepper on it for it to taste like anything, and even THAT didn't really help.\n\nThey also chop their mushrooms and onions so small that you can barely taste them. Their fries were pretty good, but kind of greasy. I;m guessing THIS might be where the stomach ache came from. \n\nI'll probably give Larry's another try at some point, but I won't be getting another cheesesteak from them again. It just wasn't good at all.\n\n\n*********************************************************************\n\nA day later, my stomach is still killing me!!!!!  I'm convinced this place puts ex-lax in their food. I will NEVER EVER EVER go back to this place. I can't remember ever having stomach pains this bad. AVOID THIS PLACE LIKE THE PLAGUE.",2010-04-19,01:06:10
65ddcc66fa4711915dcb3041,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,NSjvaPdI3VbmjH8hig-oBQ,3,2,"My favorite spot in the food court!!!! I usually get either the Bourbon Chicken or the Blackened Fish, plantains, noodles and or/ cabbage. Cheap and filling....",2011-05-22,18:40:28
65ddcc66fa4711915dcb3044,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,k1DzqJuyPMOnh-3qvG7WTw,3,1,"Thanks to all the Yelpers who recommended this place. Once again, you haven't let me down. The food is great here and so was the service!! I had the Chicken and Black Bean Sauce, bf had the Lamb with pesto, and a friend had the General Tso's Chicken. All of us enjoyed our food, so again... thanks.",2012-04-21,12:46:37
65ddcc66fa4711915dcb3045,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,l9026FiEseGAyTpeh4LnPA,1,1,"Ok... I had to update again because it's now 4 days later, and I'm still sick!!!!!!!!!!!!!!!  This is crazy... a serious case of food poisoning.",2010-04-23,01:50:27
65ddcc66fa4711915dcb3046,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,nWiPNiJOwECqn93-5Lg0AA,3,12,"Had breakfast here for the first time in a long time. The pancakes are still very good and so are the potatos.  I do, however, see what people mean about the rude service.  While not directed at me personally, I detected a nonchalant attitude from one of the owners.  \n\nA customer complained to her that there was not enough meat on her cheesesteak, and that she wanted her money back.  The owner told her she would only give her HALF of her money back, because she ate HALF of her sandwich. From my vantage point, I could clearly see the girl had only taken one bite out of it. Most places would just offer a total refund or make her something else to eat and apologize. i don't like the way that was handled at all.\n\nWhat followed was an unnecessary argument that could have been avoided if the owner had just tried harder to accommodate the customer. It's little things like this that makes the difference between a dissatisfied customer and a returning one.",2012-08-01,22:25:00
65ddcc66fa4711915dcb3047,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,0CmqAMTvBAYHZQIAbf-DJA,1,2,"Okay, Two DAYS later and I'm still feeling the effects of that cheesesteak. Why?? Did they cook my chicken cheesesteak on a dirty grill that had remnants of pork juice on it, maybe??  I am in bed BALLED UP right now.  \n\n Larry's..... I hate you!!!",2010-04-21,01:55:01
65ddcc66fa4711915dcb3048,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,3s_K0Dv1bH32pHneoKZYYQ,1,55,"This place has new owners and now serves ""average"" food.  I ate there today, and my $9.00 sandwich was AWFUL.  The bread was dry and old and so was the turkey. None of the ingredients in the sandwich were fresh. My coconut brownie was dried out and at least 2 weeks old, but they still over-charged me for it.\n\nThe place was empty!  After tasting that sandwich, I see why. It's NOTHING like it used to be. There were 2 people in the place, and they both either worked there or owned the place.  On top of that, the woman that worked there wasn't very friendly.  \n\nI won't return to Centennial unless they get a total revamp. If they don't, I give them until December before the place is shut down.",2011-08-12,01:19:42
65ddcc66fa4711915dcb3049,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,7VjpmpjJMQLK1-IU8HpC3g,1,1,"It is time to upgrade this theater. How does this theater expect to compete with theaters that have recliner seats and restaurants?  It's in a prime location, so I expect they will upgrade it soon.  Price-wise, they are every bit as expensive as a theater with more ""frills.""  I would suggest driving further down rt. 38 and going to Regal Moorestown instead.  \n\nSeats, picture quality, and sound are horrible.  Bathrooms are filthy.  Be careful when ordering their snacks. Last time I ate here, I was served a hotdog that wasn't completely cooked and was sick for days.",2018-08-17,16:29:26
65ddcc66fa4711915dcb304a,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,FZ4PTpzczvGbts13sG-mwA,2,1,"Sampled their freezing cold buffet in July, 2017.  The place was empty, and my fiance' and I were the only customers. The food was good, but I don't think I should have to ask the waitress to microwave my plate of food for me.  That's a problem.  As I said before, the food has potential, but if it's not hot, who wants it?  Also... I love a clean floor as much as anyone else, but NOT while I'm eating. Someone decided mopping the floor with bleach while customers were eating was a good idea. For me... it was the final straw. We will not return.",2017-12-30,20:10:20
65ddcc66fa4711915dcb304b,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,zJC6e2EthPAUB3s5f8disQ,1,1,"The best thing about this place is its location. It's the best place on South Street to sip on a cool drink, catch a patio breeze and people watch. Don't go there and expect to eat anything edible..... lol\n\nI ordered a pizza, and those morons used AMERICAN CHEESE on it instead of mozzarella. Who does that? When I complained about my food, my friend and I were ASKED to leave!  I;m not kidding!\n\nI was told that they are a ""family-owned"" restaurant and they have the right to deny service if they so choose, and would we please leave!!!\n\nNO PROBLEM!!! The food was gross, and the staff was unaccomodating. I will never go there again. You can tell by the lukewarm ratings from most other people about this restaurant that I'm not the only one who hates this place.",2009-09-28,01:00:48
65ddcc66fa4711915dcb304c,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,Ii2SyaGptT_Ypn3rN-KC0w,1,1,"I'm an A-list member, so I visit this location often.  For some reason, this location ALWAYS has problems on the first night of a movie premiere.  I have gone 4 times so far and sat for up to 2 hours to wait for them to get the movie together.  There's always an issue:  hard drive error, projection issue, movie wasn't uploaded, etc.  Sometimes they give credits, other times they just leave you sitting and wondering and offer nothing. When you go out and speak to a staff member, their ""go to"" line is,""The movie will be on in 5 minutes.""  Last week, we went to a movie that was supposed to start at at about 9. The movie didn't start until 11:20. Ridiculous. At least offer free drinks to the people that stick around.",2018-11-17,00:37:44
65ddcc66fa4711915dcb304d,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,Uly3Y_CoLQZlajvv7iJj2w,3,1,"No, Becks.... Shrimp Po' Boys are definitely not your specialty. Not at all. Mine had entirely too much bread, my sauce was mediocre, and my shrimp kept falling awkwardly out of my roll.  I won't get this again here.\n\nNow, the Shrimp Etouffee? THAT is definitely your thing! Yours is DELICIOUS!!!! I'm not sure why I didn't order that or the jambalaya in the first place. Actually, I do know. It was 95 degrees outside and I just didn't want anything that hot or heavy in my stomach. Luckily, my fiance' ordered it and was gracious enough to share his. Damn, it was GOOD, and I was immediately jealous because I knew he had the better entree.  Also enjoyed the cornbread- it complemented the etouffee nicely.  \n\nMost importantly, the staff is exceptionally friendly. In fact, they were the reason we stopped there in the first place. They invited us to sample a few of their entrees and once we tasted them, it was a done deal.  I just wish I had ordered one of THOSE entrees instead of the Po' Boy.",2014-07-10,16:26:47
65ddcc66fa4711915dcb305a,2l0O1EI1m0yWjFo2zSt71w,Shiho,2837,19237,3.92,6fJnpF142fzitpY6_XOsDg,3,1,"Great place to go for non-pizza and burrito cravings.  Hamburger, fries, chicken sandwiches... you want greasy comfort food, they've got it.",2006-06-02,06:10:59
65ddcc66fa4711915dcb305c,2l0O1EI1m0yWjFo2zSt71w,Shiho,2837,19237,3.92,5XitlCD9vBEzY__kHAXNzg,3,4,"Solid not going to complain, I mean they are doing it... bringing pho to mainstream America (well UCSB that is).  I wish they were here when I attended UCSB but better late than never.  \n\nI had the Pho Tai and if you are craving pho then this may satisfy your craving.  However, I prefer my thin slices of meat rare and thin.  My noodles were a bit limp and I like my bean sprouts crisper.  I also would have loved me some more jalapeno, limes and Thai Basil.  Can't get enough of the Thai Basil.\n\nMy sister got her usual bowl and WOW that was amazing.  I would definately reccommend that.  Ban Cha Gio Tom Thit Nuong a lovely medley of Rice noodles, egg roll, grilled shrimp choice of pork or chicken served atop of lettuce, cucumbers, bean sprouts, cilantro, crushed peanuts and served with a ddipping sauce (containing fish sauce I'm guessing).  Solid.  It's also called the #32 in case you are wondering.  This bowl is bursting with flavors.  My sister got the pork and it was tender and full of flavor.  Addiciting.\n\nThe 2 young men behind the counter were very sweet and lovely.  Although I'm more of a salty girl but when it comes to Vietnamese Coffee, I go all out.  Give me the 2 inches of condensed milk.   They go light here, maybe just looking out for you.\n\nYeah a bit pricey for a Vietnamese joint but I'd rather spend 10 bucks on a meal here then spend $7 at a drive thru.  Much better for you and go ahead and titilate your senses.  You can alwasy douse your pho with Siracha or Hoisin Sauce.",2009-03-10,10:56:00
65ddcc66fa4711915dcb305e,2l0O1EI1m0yWjFo2zSt71w,Shiho,2837,19237,3.92,BtBPzk17cm-_i7lpkMHumw,3,1,"We stopped in for a quick lunch and I was craving Fetuccini Alfredo.  I ordered the closest thing to it on the menu and it was the Cajun Pasta.  It was actaully pretty good.  However, we foudn hair in our food.  Our group expereinced hairy food at every restaurant we stopped in.  No joke.  I don't think hair nets are necessary in TN.  They should be.  \n\nA very casualy bar/restaurant that you can get rowdy in if you want to.",2008-03-02,22:06:34
65ddcc66fa4711915dcb305f,2l0O1EI1m0yWjFo2zSt71w,Shiho,2837,19237,3.92,6vnpJtyulItOzydH62aSeQ,3,6,"When I was getting my nails did in walking distance at Famous Nails yesterday the ladies that were working got a snack at Jack's... totally brought back memories from when I used to have the munchies and was at FT (Fuck Towers now Santa Catalina Dorms) or when I was filling up my gas next door at Chevron and skipped over for a Spicy Chicken Sando (those are the best!).\n\nHot, quick and greasy... what more could one ask for (question mark).",2010-06-08,19:07:16
