_id,user_id,name,review_count,useful,average_stars,review_id,stars,useful_review,text,date,time
65ddcc66fa4711915dcb3048,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,3s_K0Dv1bH32pHneoKZYYQ,1,55,"This place has new owners and now serves ""average"" food.  I ate there today, and my $9.00 sandwich was AWFUL.  The bread was dry and old and so was the turkey. None of the ingredients in the sandwich were fresh. My coconut brownie was dried out and at least 2 weeks old, but they still over-charged me for it.\n\nThe place was empty!  After tasting that sandwich, I see why. It's NOTHING like it used to be. There were 2 people in the place, and they both either worked there or owned the place.  On top of that, the woman that worked there wasn't very friendly.  \n\nI won't return to Centennial unless they get a total revamp. If they don't, I give them until December before the place is shut down.",2011-08-12,01:19:42
65ddcc66fa4711915dcb3049,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,7VjpmpjJMQLK1-IU8HpC3g,1,1,"It is time to upgrade this theater. How does this theater expect to compete with theaters that have recliner seats and restaurants?  It's in a prime location, so I expect they will upgrade it soon.  Price-wise, they are every bit as expensive as a theater with more ""frills.""  I would suggest driving further down rt. 38 and going to Regal Moorestown instead.  \n\nSeats, picture quality, and sound are horrible.  Bathrooms are filthy.  Be careful when ordering their snacks. Last time I ate here, I was served a hotdog that wasn't completely cooked and was sick for days.",2018-08-17,16:29:26
65ddcc66fa4711915dcb304b,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,zJC6e2EthPAUB3s5f8disQ,1,1,"The best thing about this place is its location. It's the best place on South Street to sip on a cool drink, catch a patio breeze and people watch. Don't go there and expect to eat anything edible..... lol\n\nI ordered a pizza, and those morons used AMERICAN CHEESE on it instead of mozzarella. Who does that? When I complained about my food, my friend and I were ASKED to leave!  I;m not kidding!\n\nI was told that they are a ""family-owned"" restaurant and they have the right to deny service if they so choose, and would we please leave!!!\n\nNO PROBLEM!!! The food was gross, and the staff was unaccomodating. I will never go there again. You can tell by the lukewarm ratings from most other people about this restaurant that I'm not the only one who hates this place.",2009-09-28,01:00:48
65ddcc66fa4711915dcb304c,IpLRJY4CP3fXtlEd8Y4GFQ,Robyn,518,1325,2.95,Ii2SyaGptT_Ypn3rN-KC0w,1,1,"I'm an A-list member, so I visit this location often.  For some reason, this location ALWAYS has problems on the first night of a movie premiere.  I have gone 4 times so far and sat for up to 2 hours to wait for them to get the movie together.  There's always an issue:  hard drive error, projection issue, movie wasn't uploaded, etc.  Sometimes they give credits, other times they just leave you sitting and wondering and offer nothing. When you go out and speak to a staff member, their ""go to"" line is,""The movie will be on in 5 minutes.""  Last week, we went to a movie that was supposed to start at at about 9. The movie didn't start until 11:20. Ridiculous. At least offer free drinks to the people that stick around.",2018-11-17,00:37:44
65ddcc66fa4711915dcb3091,OmjMNG77obZOKQ59o-Tx4Q,Jenna,556,606,3.85,9-1Rj2tUISlyjXAInaXj5A,1,0,"Umm, cashiers are NOT nice, I retract!  Zero stars for you, Kmart.",2010-10-19,04:01:37
65ddcc66fa4711915dcb3099,LwZJFLGxQwjjeOgpqTJnfw,Lucas,157,92,3.63,vpXWj2IY3wsmdlTDbIy1dw,1,0,"Holy HELL, the disorganized dumbfuckery here... It would be one thing if they were even remotely busy, or if it were just something like a language barrier but in general they seem to have an overall flawed process and trouble paying attention to what's going on. Having soy sauce locked up like Ft. Knox and then shoving a fist full at me wastefully makes no sense and just shows off the poor planning and lack of thinking involved.",2019-04-30,23:04:38
65ddcc66fa4711915dcb30a1,3oDIaMM1bd7cwN0eKQv-rA,Shan,187,313,3.81,P6W9FZDUEG2PTjk8CTRPqw,1,1,"When I lived in St. Louis I loved this place, in fact I came here for another going away party with 12 or more people and we all had a wonderful time.\n\nI no longer love this place. I came here a few weeks ago when I was in town for work and upon arrival the hostesses gruff attitude and hurried personality already rubbed me wrong.  The server a blond woman perhaps in her middle 30's early 40's simply was not as personable or enjoyable I was hoping she would be. She was inattentive and it seemed that waiting on us was a chore.\n\nThe food just didnt seem to be of high quality and lacked the flavor and creativity it once had. The Scallops were unbelievably small I guess I am use to large scallops I often see here on the East Coast. I will give them kudos to preparing them correctly. The Lobster was ok, and the shrimp was nothing exciting.\nDisappointed in Modesto.",2010-05-01,23:31:35
65ddcc66fa4711915dcb30bb,KxrKVxdXGkfMJ9XwJZzoLQ,Lisa,950,1243,3.81,D-UWFAbC7ekYEGl5ZbRbYg,1,4,"My neighbor and I were starving after exploring the French Market and decided to stop here b/c it was rather empty so we assumed we would be able to get food fast.\n\nThe service here is horrible.  The wait staff is slow, the food takes forever to come out, and the prices aren't that good.  I have never had to wait so long for a BLT...such a basic sandwich to make.   Plus it was 11am when we were eating, not a major meal time, I would hate to see how long it would take to get your food when it's actually busy.  Thus I would recommend avoiding this place at all costs.",2009-10-07,20:27:00
65ddcc66fa4711915dcb30c2,zx2NykkcJd1vdOgoS_ZhjQ,Marek,50,26,3.75,3pmkZN5THpVPzxFzqaFKqA,1,2,"So came here with a group after a long weekend looking for pho after partying, sadly it was not the pho we needed.  Compared to other pho spots the bowls were small, prices high, broth bland, tendon undercooked, no fish sauce, tea was an extra fee, the combo came with 1/2 a beef ball!!!! Add to this it took about 30 minutes to get all this to arrive at our table.",2014-12-29,00:54:23
65ddcc66fa4711915dcb30c8,YJ6S9R50pE0FsSDn3Z8j2g,Rebecca,111,205,3.74,URj6Ex6IdkrNvKxJXb5a0g,1,1,"Super disappointed. Came back to possibly host a banker event at Ace and found out that they had let their best person, "" Church"" go. This Gen Z manager was so full of their ego they totally missed what good customer service is all about. Not listening to my needs. Expecting me to bed over backwards. Whatever. If anyone knows where ""Church"" went or where I can find exceptional service, please DM me. It never ceases to amaze me how much egos get in the way. I am so disappointed in Ace's poor decisions as management has no clue. \n\nCan I give them less than one star?",2017-11-17,03:48:29
65ddcc66fa4711915dcb30cc,3xrb0LpbaJ24Pkdyd55U8Q,Megan,54,103,3.8,tvx8Qz_QSjmN3GDke6-4-A,1,2,Total jerks - completely rude to our large group and openly mocked us to our faces. We left immediately. I've never been so insulted - do not go here.,2016-04-16,06:06:59
65ddcc66fa4711915dcb30da,asAdx4Q3cAMykgPgtQt6cg,Sylvester,123,154,4.2,xCG55c8t9pp-QT-a5Iaf6Q,1,2,"I like the food, the drinks and their wine and beer selections are great. I have been here three times and every time the service by the bartenders has been terrible. I have sat at the bar to watch bartenders walking by you like their wearing blinders. I was not there at a prime time maybe eight people sitting at the bar. The bartender seemed more interested in her conversation with her friend.  This is due to either poor training of the bartender or very poor attitude the bartender. Either one is unforgivable.  Let me help you, if a patron comes to the bar to get a drink and you're busy, acknowledge them so they know you saw them. Patrons will wait longer and be happier(tip better) if you at least acknowledge them. Even if you just make eye contact and tell them it will be just a minute. It's not hard. I wouldn't recommend this place, unless you enjoy being ignored or treated like a second-class citizen.",2015-01-15,07:23:09
65ddcc66fa4711915dcb310b,w-zD8Ln3XZszM82AfVrspg,Robin,90,137,4.11,VMVaW0fZ1b9ZOdC5X2KNiQ,1,3,"I came here for a Sunday lunch. Didn't expect much, since it always seems touristy. If you want reheated frozen food, this is your place. Decor is not good, food is not good. Boo. Bathroom was clean. That's earns it A star.\n\nPoor tourists! If they come to Philly and come here, they are getting a very poor representation of what Philly has to offer in dining. Very poor, indeed! Take a picture of the mural and keep walking. There are many, many better places on South St. and around the corners on 2nd, 3rd, and 4th streets.",2009-03-01,21:24:16
65ddcc66fa4711915dcb311a,Axd4L6VSBZ6QkHtqJAeCaw,Amanda,283,741,3.62,U6NqPSXeGPjBIMv0-IQnLg,1,5,"I Eek! at writing one star reviews. But this quick trip away deserves it. \n\nChecked in late on a Thursday, no problems. Strangely, though, front desk had zero recommendations on a solid sports bar. Interesting for such a sports-crazy town. \n\nThe worst of it came the next morning when getting ready for the day.\n\nThe inside shower curtain liner had black smudges/specks that have to be either mold/mildew, dirt or a Sharpie. Gross. Mental note made to not get near the curtain or touch any walls. Easy enough.\n\nThen came the drying portion. Pull off a hand towel from the rack and *fortunately* open before touching/using only to see vomit all over the towel.\n\nBeeline to the phone. Informed them of the Vomit Towel and the Questionable Curtain, which received a few ""I'm so sorry""'s and ""We'll be right up""'s. \n\nWhen we got back later that day, the offending Vomit Towel was replaced, but with two towels that weren't freshly folded, and thus were not used. Unfortunately the curtain remained.\n\nPillows were a bust. No free WiFi/Internet Connection. *Generally* functional TV.\n\nNot what I expect in a ""Luxury"" King room. I'll stick with the old reliable brands and known chains. \n\nThe pluses: Keurig machine and good coffee; location.",2011-09-12,20:38:40
65ddcc66fa4711915dcb3128,yOwqfhtwO6q-6gzEhL1meg,Jameson,9,48,3.2,GjtjjhnsRtKwzhMgJiWW2g,1,4,"This location no longer exists. I drove around in circles for probably half an hour before getting pulled over by the police trying to find this place without accidentally getting back on the bridge. I'm looking for the DMV, so obviously all my stuff isn't legal. Awesome. I'm surprised the countless other people who I assume went searching for this DMV office discovered it was closed, and then didn't post a similar review. Teamwork!",2013-08-09,17:28:57
65ddcc66fa4711915dcb3129,NF7_K38Hc6G4R3hvEhT0dw,Jake,209,210,2.91,tVaYIccluLj8GXeAbGfKvQ,1,0,We were there on Sunday night. The bartender with a beard was being very rude when one of us came in with a Hand Grenade drink. He was telling us to finish it outside but the person with the drink wasn't planning to drink and was interested in ordering food to go. The bouncer at the door could have told us about that policy before we entered. Minus 3 stars for poor service and an extra star for not being flexible. Never coming back again despite the reviews.,2018-01-29,17:33:22
65ddcc66fa4711915dcb319e,582iTyqKkoHeBFPMJuQEJw,Chris,319,667,3.88,KovTe5uK0FePF89xpvmoIA,1,2,"In all honesty, there are much better places to go within one block...however, the one star is indeed earned due to the fact you should go here at least once.\n\nNothing like seeing people puke, outside of the bathroom. Or, consistently being ignored by every bartender.  Or, seeing a shot girl stick her hand down a purchaser's pants....'cause $3 is worth acting like a crack-whore right? Or, having your drink spilled countless times by idiots who seem to never had a beer before in their lives.\n\nYeah, generally a shit-show.  I'm guessing the dude who got a four second cock grope may rate this place five stars...",2013-09-23,16:47:18
65ddcc66fa4711915dcb31bf,Q5jOFJYhIsN8ouJ1rnsLQQ,Matthew,593,1216,3.79,Ggvq7y-UXZcVDcv1ZZ4PnA,1,0,"While I was all set to write a two star review for this, the ""Eek! Methinks not"" descriptor seemed a bit better. While I guess that the teenagers who work at this time warp to the 1980s were fairly friendly, I think I'm going to steer clear of this place again. It wears its years very poorly and nothing appears to have been updated since the 1990s. \n\nI'll admit that I don't particularly enjoy 3D film for the sake of 3D film, nor do I enjoy paying an extra 3 bucks for it. Because the Grandin Theatres don't have 3D capabilities, all of the films are shown in 2D at all times. The prices are low, on all fronts as well.\n\nWe walked into the theatre when all of the lights were on and it was a scary sight - who knows how much gum there is stuck on the floors and under the seats? Additionally, we couldn't see the entire film, either because of an obstruction on the projector or an issue with the placement of the screen.\n\nI'm very happy paying the extra cash to see a new blockbuster at the Cineplex Odeon North or the Scotiabank Theatre at the West Edmonton Mall.",2013-12-08,08:22:38
65ddcc66fa4711915dcb31e7,ouODopBKF3AqfCkuQEnrDg,Danan,2108,4527,3.57,29x1i6Gu81josqGNF75Brg,1,7,"I would give this sorry excuse for a Manhattan Bagel zero stars if I could.  Stopped in to grab coffee and a bagel with cream cheese and ended up waiting over 25 minutes for my food.  No excuse/apology/""miss, your order is coming up.""  There were only 5 customers (with normal-sized orders, not catering) in front of me!  The place itself is tiny and not very clean.  There is minimal seating and the tables were dirty and covered with crumbs and used napkins.  They do not take any national offers (not a big deal) and don't make any of the special bagels like the CA powerbagel, chocolate chip, asiago, onion (not even a special variety!), or bialys or bagel sticks, ALTHOUGH they DO list them on the menu, along with prices (much bigger deal).  The coffee was cold (it had obviously been sitting in the carafe for a long time) and barely passed as colored water; usually, the House Blend is medium-bodied and decently flavored.  The coffee here was incredibly weak and tasted off.  I would almost venture that they used a generic/less expensive coffee blend and just passed it off as the official blend.  The everything bagel was so salty that I had to guzzle 2 whole bottles of Nestle Pure Life in my car.  And I hate drinking plain water!  It was also way too dough and did not have the nice characteristic shell (the entire reason for going to a Manhattan Bagel in the first place versus Brueggers or Einstein's or Panera's). It came to $4.54 for a small coffe wannabe and a barely edible bagel with cream cheese that I threw away half of.  Avoid at all costs and go to Panera's across the street.",2012-04-01,17:29:47
65ddcc66fa4711915dcb321d,ouODopBKF3AqfCkuQEnrDg,Danan,2108,4527,3.57,d-A0mV-DvE851Iifntggdw,1,1,"Not great at all.  The coffee is pretty bad and my chicken noodle soup was extremely salty.  Stick to Au Bon Pain for better and fresher options.  The best part was the multigrain flat-bread, which was only semi-decent.  It is one of the few options still open at midnight at 30th Street Station, though.",2015-05-25,05:11:20
65ddcc66fa4711915dcb3255,8Akq8sh1LSmJbqa6Jjxxqg,Todd,376,1373,3.5,PVrT4iZD-3lnou1wARnC9Q,1,18,"To Whom It May Concern: \n\nMudbugs has almost 40 filtered reviews from the same spammer, who is most likely the owner, employees, or friends of the owners/employees. A disclaimer: I've never tried the food here, but thanks to the owner's and his or her employees' tasteless abuse of a legit opinion website, ""Eek! Methinks not!"" is exactly what I'm thinking. Good job on driving me (and probably countless others) away from even trying you. The more honest reviews weren't bad for you either. \n\nOh, and BTW, using the same spam accounts to put up negative reviews of your competition (Yats) is downright disgusting and simply ugly. I only reserve one star reviews for the worst of America, and your business practices give capitalism and free enterprise a bad name. Please stop, and maybe you might not get your own ish thrown back in your face. \n\nSincerely, \nA real Yelp reviewer (and probably the rest of Yelp!)",2010-06-02,03:48:24
65ddcc66fa4711915dcb3268,8Akq8sh1LSmJbqa6Jjxxqg,Todd,376,1373,3.5,f688T7FcCFX4VMLK5FW6qA,1,6,"This sorry excuse for a post office is the reason why the post office has a bad reputation. I don't have any troubles at all with any other post office except this one. The service here is rude, condescending and downright stupid! I've gotten better service from a wheelchair bound dominatrix than I've ever had here. \n\nThere's only one line, yet they have two available registers, and they won't let you use your credit card if it says ""See ID"" but ask you to sign it there? Huh? So, if I'm the criminal that stole the card, I could sign Mickey Mouse on the card, then sign Mickey Mouse on the slip and as a merchant trying to secure payment you'd accept it? Completely asinine. Emphasis on the ASS! \n\nOn top of all that, they don't carry any variety of stamps. Don't ask for any ethnic stamps, or Disney stamps or anything other than American Flag or forever stamps, they'll give you a cross eyed look, but luckily for you they don't charge for that.",2009-02-20,19:27:26
65ddcc66fa4711915dcb3278,xHzU9LKwxGHq7BNPA16gog,Bill,48,207,3.17,0z0I3mu-LKkh4FW4HQw5Pw,1,3,"I had the single worst bar experience here about a year ago.  I came in with a couple of friends. I forgot to bring my ID (I am of age) so I wasn't able to buy a drink. As I sat there twiddling my thumbs, I took a sip of my friend's beer to wet my whistle, and this bitch bartender came storming over to our table and said ""I already told you, you can't drink without an ID!"" \n""OK,"" I said. She looked at me with genuine hate and said, ""you have to leave now."" So I did, and I'll be god-damned if I ever come back.",2010-11-17,23:16:55
65ddcc66fa4711915dcb327c,gYDFiPYFCeY52vvMvvy5Pw,Jamie,193,411,4.03,4lRuJz-BbngfB6fTlxwzRA,1,1,"Thinking maybe I just ordered the wrong thing I decided to give Local Taco a try for lunch today (takeout). Incredibly disappointing. The Korean BBQ taco is two tiny dry pieces of beef and some slaw on a hard (soft) cold tortilla and the spicy shrimp tastes like cheap microwave dinner shrimp and smells off. The only saving grace is the blackbeans...but I feel my lunch will have to include a trip to the vending machine today. For $7 I at the very least expect fresh and, I don't know, maybe a somewhat filled taco.",2010-04-07,17:42:52
65ddcc66fa4711915dcb3296,q-kq52Hm8a5ajWJ_dUlOoA,Minji,2,8,1.0,c8_QBH3lQaMJsXXu81Q5SA,1,5,"This is my first review and I can tell you that PECO has the worst customer service that I've ever experienced in my life. Plus, they never sent any paper bills or notices/warnings telling us that our electricity was going to be shut off. We finally paid and they said that they'd be over to turn it back on in the afternoon (today at 4). However, it's still not on, customer service is still being rude, and everything in my refrigerator is probably rotting right now. Thanks PECO, you make my life miserable. If I could give you one star, I would.",2010-09-15,23:46:15
65ddcc66fa4711915dcb32a8,IjRVv6v8VHqZMoFhmRrXBA,john,68,323,2.55,83YZwqTOH4AfJnoRuUOr9Q,1,1,"I come here at times since it's so close to work... today, I stopped in to get some lunch. As I was waiting in line to pay, I noticed that an elderly woman was at the cashier. she was clearly having issues understanding how much to pay or what items were on sale. The cashier, let's just call her D, was so rude. She was rolling her eyes and sighing every time the elderly woman asked a question.\n\nWhen ""D"" handed the elderly woman her change, not only did she not look at her, she intentionally placed her hand in a location that the elderly woman would need to stretch to retrieve it. WTF?!?!?!?!\n\nBut the worst thing about the whole scenario is that ""D"" and the next customers in line were making fun of the elderly woman as she left. How horrible is that?\n\nI've been here hundreds of times and I've never seen anything like it. So maybe this is just an isolated incident... maybe they need to have some customer service training.\n\nBut what I saw from ""D"" was just disgusting.",2017-02-03,19:14:57
65ddcc66fa4711915dcb32ca,QKbq76KuUHLRZjWXDtbwWQ,Jess,797,1952,3.93,RFUq3reqiVC-TkV1ilL5jQ,1,1,"Argggh!!! You suck!\n\nWe all know that your food is just ok and your prices are ridik, but the thing that makes me slap this location with my rarely-handed-out one-star is the bottom-of-the-barrel service.\n\nI've been here once before and ate in, and service was terrible, but I chalked it up to it being busy there. Today there was no excuse.\n\nI walked up to grab a bottle of water so I could break my $20.  The location was empty, and the girl behind the counter was finishing up with the only other customer, moving at the speed of molasses.\n\nI step up to the counter with my prepackaged goods, and she doesn't even look at me. Now I'm a 5'10"" blonde woman with shoulders my brothers should have had, so I'm hard to miss. So I give her a friendly ""hi!"" just to make sure she knows I'm there. She's still looking down, smashing her rolled coins against the cash register. My being in a rush doesn't make all of this ANY easier.\n\nFinally she casually says ""is that it?"", not exerting the extra effort to even look at me.  I say yeah with my money already ready. She rings me up and I provide exact change to try to make it faster to get my bills back. \n\nOf course one of her girlfriends shows up and she's gabbing away at her, with my $20 in her hand, waving it around as they talk about their weekend. I didn't want to blow up so I tried to be patient. She finally gets to counting out my change, and it takes her over 45 seconds to pull out a 10, a 5, and a 1. Are u serious? She never looked at me once or even smiled at me. If I didn't need the change I'd have taken back my 20$ and left.\n\nThe worst part was NO ONE was behind me! Give me customer service, get rid of me quickly, then do whatever the hell you want!!!!!  Jesus christ!!! The receipt says Tawanda, so if you are a manager reading this, I highly recommend learning what Apple trains for customer service and teach it to your crew.",2009-04-21,14:57:01
65ddcc66fa4711915dcb330d,Fu8D01UpP5DNnaI7dP9xEw,Ivonne,228,1112,3.81,GyRUHOpj3xrb-5MReGYQOA,1,2,"We stayed for two very overpriced nights and found a gigantic dead cockroach in the room the night before we left. I mentioned it to the front desk, they sent someone to remove it but you would think I would have had an offer for a discount but that didn't happen. The beds were really squeaky as well. Spend your money elsewhere.",2013-09-02,16:05:46
65ddcc66fa4711915dcb330f,Fu8D01UpP5DNnaI7dP9xEw,Ivonne,228,1112,3.81,Ggv3n040OZgDi5HxAL1rAQ,1,5,"This theatre blows beyond epic proportions. It has the most screens and shows the most movies, yes, but the type of people that come here ruin it. There has not been one time I have had a pleasant experience while coming here. Notables include seat kickers, people who don't know how to shut their pie holes, way too many kids with parents who don't regulate them and my personal favorite: people who will not put their cell phones away. I had some trashy, jersey broad caked in designer impostor perfume get all psycho on me when I asked her to put it away cause it was right next to me. Straight out cussed me out mid movie. I seriously thought she was going to get physical. If you're one of those people who cannot put their phone away for two hours, you have no business going to the movies. Oh and yeah, the people that work there didn't handle it after I asked them to remove her either. \n\nAs pricy as a movie outing is, you will leave this theatre pissed, swollen and wishing you had waited for it to come out on DVD. It's that bad. I wouldn't go again even if it was free.",2013-04-05,22:37:32
65ddcc66fa4711915dcb331a,aA0WQpDdksKuDafTGzJf_A,Warren,161,410,3.63,v5Rq9JP_ENxc2OeDb_x-wQ,1,4,"Another service horror story...\n\nIt was just another dinner and a movie nights.  Maybe a Friday.  It was kind of busy in there, sure.  The hostess offered, with some insistence, that we sit at the bar table.  About 20 minutes later, the table was wiped by the hostess and we were told to order.  Yes, I do mean ""told to.""   Blabbidy blah, is your broth vegetarian?  ""Sure. Sure."" was the answer, and she was gone.  Some time later, out comes a spring roll, which sits alone on the table - no water, tea, beer, napkins, or utensils.  I would have left at that point, except we were really really hungry, but we asked for some tea and utensils and received, instead, a plate full of attitude so I threw the spring roll at the hostess, told the ""waiter"" to piss off, and went over to Eulogy.",2009-03-04,20:12:11
65ddcc66fa4711915dcb3327,IEpSkLU6eODCxCrWwSFiWw,Bri,13,25,3.93,G86ZaaNhVH04LpMryqTJEA,1,3,"This looks and feels like a zoo jail. The animals look like they are depressed and in not good health. Their food (raw meat) was thrown on the ground and the animals didn't even want to eat it. Flies everywhere, filthy water. There were 2 camels there and they both looked to be in very bad condition. I asked the worker in the gift shop about the camels and she told me that it was normal for the camel to look like he had a broken jaw because that's what the males do to attract a female. The lion looked emaciated and was very lethargic; granted he was old, but he just didn't look good at all. I left this place with a heavy heart for those poor animals.",2015-10-19,03:08:47
